"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PTPN4"	-0.0915019066871245	2.04230301990394	-0.676076214414163	0.508980798499145	0.633184917881326	-6.80465562832204
"PGGT1B"	0.0914933450002042	3.64471250635132	0.935237324079532	0.364045825059615	0.497256485668017	-7.03333916171346
"SNHG20"	-0.0914911820051683	2.70390259694453	-0.815406592573133	0.427224163542708	0.558033018758727	-6.86950860373674
"CDC34"	-0.0914882358473861	4.46683167555275	-1.22176189039491	0.240101142110412	0.366356435403237	-6.93047713945253
"ZNF585B"	0.0914848939738033	3.09821995533711	0.774648913317157	0.450233336439408	0.579916742354154	-7.01870745191268
"CTD-3222D19.2"	-0.091484365683872	6.43630440387699	-1.90267590885056	0.0758769802933266	0.150290303884603	-6.32759875921689
"PLEKHG1"	-0.0914327254952834	1.53960957442204	-0.607351905938827	0.552434552457258	0.670284294512423	-6.72790686183224
"KLHDC1"	-0.091404250423117	1.23300860804474	-0.468074797247995	0.646262090792237	0.749739833188883	-6.73484184390032
"WAPAL"	0.091363420720989	5.958305301486	1.76889174946856	0.0966325738814837	0.181402291662144	-6.47960561979345
"GPS1"	-0.0913556073748332	5.61940847416386	-1.53694277496299	0.144519981916507	0.248023206215912	-6.76348145908063
"FAM160B2"	-0.091344841917274	5.31535922901475	-1.46916398871652	0.1618430759787	0.271190741582531	-6.8010787719798
"ALKBH6"	-0.0913189186758911	3.15796881999111	-0.736043260772271	0.472725553207128	0.600418114882513	-7.05691082065099
"ZNF780A"	-0.0912765325474605	3.57139829397766	-0.999212160115038	0.333075924054063	0.465234805807017	-6.94019446544274
"AC002069.5"	0.0912616807162019	0.911289074691052	0.520179105661805	0.610307739933735	0.718754854875652	-6.64663336489068
"IWS1"	0.091222206899964	5.56200931811031	1.55974812929837	0.139053511382434	0.240645921561322	-6.72820031817785
"RP11-51O6.1"	-0.0911942586166807	5.3810136587938	-1.45168464817717	0.166580396076103	0.277223914270056	-6.83831558436286
"IER3IP1"	-0.0911541523228774	4.9188750446016	-1.13290362369192	0.274519773112359	0.403251175917668	-7.13712218244409
"NEBL"	-0.0911418323614492	0.851438219067335	-0.371430297247945	0.715358275547129	0.80353638108279	-6.70485283720429
"AC024560.3"	-0.0911359424439668	4.89396193015918	-1.25463616125691	0.228248006161183	0.352653272494479	-6.99064660708469
"KIAA1429"	-0.0911263795128283	5.04170785933827	-1.42118768300722	0.175119698176935	0.28749086385743	-6.81019632879211
"METTL16"	0.0911189745469132	4.32286567846217	1.16996057955505	0.2597380653758	0.387614807596612	-6.96565287478866
"PDCD5P2"	0.091090026834459	1.25246883559887	0.507318850091164	0.61909116045091	0.726072919055741	-6.72232365760832
"STX12"	0.0910612347808284	6.10024471041109	1.59303945480937	0.13138841397282	0.230804869305717	-6.76651903655079
"LYRM5"	-0.0910246682771305	4.57623769713475	-1.21547835755004	0.242420141661331	0.368442189179119	-6.96484117131977
"RPL34"	-0.0909913052330573	5.24574662975648	-1.43446029930045	0.171360093597058	0.283045764820204	-6.83471245903
"ZNF416"	-0.0909842351049999	1.52622933250924	-0.507443211045824	0.619005933158616	0.726020794708768	-6.78202920532701
"ZNF551"	-0.0908657869420022	3.31828964178157	-0.901738040448916	0.381030328220739	0.513949227381845	-6.96306166376063
"CD37"	-0.0908364923537723	6.81193057155468	-1.9772571362044	0.0661262789276596	0.134719617471984	-6.24963048644119
"ZSCAN20"	0.0908201302085365	1.2161930072359	0.578678280258154	0.571141515003114	0.686202419523887	-6.67444841479948
"HPRT1"	-0.0907573970814473	3.31061485045359	-0.920157446065564	0.371626194598154	0.505245877213712	-6.9451580949046
"ANKRD49"	0.0907530902457578	3.39474099009629	0.774594552942798	0.450264532795142	0.579916742354154	-7.1039591298115
"PRDM2"	0.0907402364633434	4.87173429815717	1.2758878275732	0.220832492453608	0.343401470183361	-6.96881503197464
"GAREM"	0.0907166408449624	5.23277267241826	1.40863988787441	0.178735934400772	0.291954199360199	-6.87514739560817
"ZNF804A"	-0.0907141586126503	3.68946977732852	-0.944809331591336	0.359289653521569	0.492801788426764	-7.02649227578216
"CPSF7"	0.0907087765222281	5.79987065860179	1.72236984834699	0.104943042843978	0.193555330367644	-6.52663692523458
"DERA"	-0.0906943598002217	5.13736932337615	-1.45063822637945	0.166867600791235	0.277521127387514	-6.79083142087909
"TCP1"	0.0906150631968634	6.77115135218478	1.87004881762099	0.0805343531021796	0.157421217829841	-6.42523692560075
"CTC-232P5.1"	0.090600468520321	2.32939801019441	0.699953775032473	0.494355311174356	0.619934823957376	-6.86716399463854
"PEX19"	-0.0905826054694554	6.44798767341274	-1.80472875570306	0.0906306574289938	0.172680427876585	-6.48712083264294
"POLD4"	-0.0905350117276562	6.37217635486228	-1.70554285558946	0.108099052208536	0.198307844952222	-6.6314135659009
"C8ORF76"	0.0904952937868719	5.6774291331337	1.57912214055335	0.134547939786954	0.234966261508187	-6.71997548849358
"RAB3GAP2"	-0.0904823871105149	6.77474885456388	-1.85567008271589	0.0826666571015395	0.160430108926531	-6.44557025904865
"PPHLN1"	-0.0904130084244459	5.82632992331362	-1.46825867583347	0.162085665384858	0.271495014601171	-6.89478438591805
"MITD1"	-0.090374167074867	3.8141569922908	-1.04135138561418	0.313724914395617	0.445014416419982	-6.96446829223265
"RBM23"	0.0903627684857984	5.35998564274202	1.50790138289239	0.151742082576335	0.257783429146285	-6.76421667603694
"RAB4B-EGLN2"	-0.0903422432988457	6.8318023818078	-1.91303698074836	0.0744492813912541	0.148232424485752	-6.35863123103615
"GNL3"	0.0903002397882506	4.86909805495021	1.14481606464592	0.269700494564033	0.397657168855597	-7.12234898106823
"GGT1"	0.0902898521831554	4.51882032557528	1.34047957685681	0.199457090524367	0.31705823069156	-6.80655272983529
"MTX1"	-0.090288399723029	5.02785793391554	-1.35901502301798	0.193639225484685	0.310443578177085	-6.88902703856151
"COX11"	-0.09027324804382	4.10052927708414	-1.10468782742237	0.286191979916325	0.416105000528456	-6.97131272228531
"KDM3A"	0.0902373332750042	4.97554381240752	1.15740767497572	0.264676105258672	0.392876179922861	-7.13119132603258
"EIF3B"	-0.0902247937721308	6.51567273474174	-1.95304579400192	0.0691600625149583	0.139479713706955	-6.25460288498384
"CHCHD3P1"	0.0902126121099598	0.764368532015673	0.472425841165031	0.643222939766384	0.747041673650912	-6.64544933170791
"WIZ"	0.0902076414087611	4.63457338693202	1.29889263126245	0.213020638623804	0.333908022257723	-6.8861933037769
"RBM25"	0.0902038789177402	6.47718572566764	1.7626274810824	0.0977168615618913	0.183053306274312	-6.5612483668123
"ZDHHC20P4"	0.0902036104757147	2.64507525736415	0.594995812538347	0.560455165261529	0.67678896024866	-7.02142971738259
"GATC"	-0.0901815421645926	5.60855567136241	-1.5667143151382	0.137418974064724	0.238620032803376	-6.71896903297492
"ZNF330"	-0.0901752294655536	5.46905090902995	-1.41000921442639	0.178338353099113	0.291692333872694	-6.91047590897995
"LSP1"	-0.0901745177281157	9.88545384548321	-2.20762216708254	0.0427641208125057	0.0952544905927893	-6.12582734873424
"NEK10"	0.0901731005269468	3.34952801500995	0.979550016367083	0.342389577931714	0.474767802563051	-6.90881948222167
"PTPRM"	-0.0901229644492609	4.74010838544981	-1.2344978483844	0.235453579938681	0.361246628464053	-6.98057746318535
"RPL30"	-0.0901100978220271	6.76767695292844	-1.89903527793703	0.0763844360071152	0.151022690673208	-6.37426965778874
"NDUFA3"	-0.090077857570849	2.16123918340765	-0.620313316339322	0.544088029795887	0.663642007977142	-6.87317940477815
"RP11-831H9.11"	0.0900397246833382	4.39562311091274	1.23358583666272	0.235784046361643	0.361504400424595	-6.90856642627887
"SLC25A25-AS1"	-0.0900059400382984	3.16781371097405	-0.845759019573892	0.410587162127215	0.541628207498235	-6.97218359101045
"RP4-639J15.3"	0.0899781105950741	1.04493454877572	0.354685320357516	0.727617339075062	0.813532969801565	-6.74574101670352
"FAM185A"	0.0899774057612652	2.46363664287726	0.723416464108277	0.48022751788018	0.607014306462606	-6.88465154940137
"ZNF146"	0.0899753011481659	4.7569066421803	1.35197014982716	0.195834131632761	0.312723287704199	-6.84734705265544
"MRPS21"	-0.0899730510823691	4.33054717184027	-1.10336273434927	0.286749076562059	0.416540763848043	-7.03186003589475
"SLX1B"	0.0899671555901786	4.38925893251611	1.22538455830953	0.238771990846242	0.364703473277118	-6.91666908457577
"SDHA"	0.0899502732602064	6.38481516507638	1.89725883913033	0.0766331499412434	0.151361736963721	-6.33417598436677
"TP53I3"	-0.0899457866858064	5.2463530678092	-1.59909829481703	0.130032794910387	0.228988407853864	-6.60407229449474
"CTD-2031P19.4"	-0.0899448533113882	3.31970093548579	-0.888543790102093	0.387864682292093	0.520603715159756	-6.97594910017652
"PTTG1"	0.0899313255305849	1.71802492426929	0.550319589819021	0.589963945825921	0.701572355617438	-6.81009630143231
"MFAP1"	0.0899187121935654	4.92034130023933	1.24297764243676	0.232398166228196	0.35776134168059	-7.01875759344529
"DPH7"	-0.0899141073425027	3.11648212797109	-0.797625308984518	0.437168535465558	0.56744252776944	-6.99743167651704
"RBBP9"	0.0898929142730944	3.02330375166629	0.880608386436491	0.39201438626225	0.524473078808424	-6.91006948789836
"CTC-329H14.1"	0.0898871271494568	3.94306144959749	1.09615771507516	0.289792304059824	0.41962604497096	-6.94998198244011
"DENND2D"	0.0898799840779683	6.91391083411906	1.95555267027912	0.0688402087061903	0.139039414044429	-6.30035409684549
"DNAJB1P1"	0.0898778004397769	0.856182000917457	0.448891121208877	0.659738603909311	0.760862051489606	-6.67266342506343
"SLC9B2"	0.0898627704392698	2.16490205809788	0.539658333077169	0.597120645389454	0.707954827121083	-6.92708504234455
"GGA3"	-0.0898618636825717	5.75865328298467	-1.72389338093044	0.104661299824173	0.193218289128015	-6.511168348806
"ASTE1"	0.0898395513686712	3.11386974763599	0.903232439618859	0.380261412136792	0.513339930147809	-6.91433483725161
"CRYM"	0.0898374854855017	2.2016845311654	0.62794093932696	0.539208605392093	0.659226124111671	-6.88304681711884
"CLEC2L"	0.0898264594888913	3.0259949694363	0.788540460076207	0.442305462467298	0.572523946981956	-6.98766643896742
"HNRNPA3P12"	0.0898130598601798	1.55682652016732	0.504209975448945	0.621223567982475	0.727998285644396	-6.79597172469892
"CCDC39"	0.0897898267945916	5.78325019341346	1.41754289505618	0.176163882899203	0.288932139614115	-6.96218150310778
"GYG1"	-0.0897882013838114	5.59302369398375	-1.59119222091791	0.131804105898593	0.231375277902254	-6.68101611978766
"PTP4A2P1"	-0.0897518957956858	3.22132741211042	-0.799830357028569	0.435927430579289	0.566368422067764	-7.02592724774923
"CEP68"	0.0897467568770649	4.14831010669396	1.02665122930693	0.320381245019518	0.451720808160736	-7.07535617057849
"SPNS1"	-0.0897418053911947	6.44211665930505	-1.54611124456737	0.142300888246662	0.245065339321571	-6.87599665588477
"MRPS10"	-0.0897397166693734	4.67269493163564	-1.30090893554392	0.212346526626549	0.33308598704783	-6.88359530144274
"RP11-314N13.10"	-0.0897235581684033	7.66755852056575	-1.93934858770061	0.0709314826700511	0.14226253430512	-6.39949492396435
"NDUFS4"	0.089719009163832	4.40657980676174	1.08789136970324	0.293313175779062	0.423690454009969	-7.07693451800354
"NUP54"	0.0897152175350087	3.8561562737419	1.00284801404247	0.331373541225197	0.463364295642566	-7.02388157785871
"ANKRD37"	0.0897071419961106	2.59717437386479	0.709553385857298	0.488545630732679	0.614505003766209	-6.93189217647554
"ZNF672"	0.0896874341402398	5.24179492491146	1.51075793991474	0.151018549237498	0.256897488153458	-6.73732230581643
"MRPL48"	-0.0896824659723063	2.68856862026641	-0.780962758513258	0.446619111416293	0.57659826103654	-6.89230902871432
"RP11-66N24.3"	0.0896654287801431	5.69180335336879	1.69152131800966	0.110791609801948	0.20203977030263	-6.55595255225373
"RP11-264B17.3"	-0.0896653763427926	7.22755768920705	-1.72370565323154	0.104695980154768	0.193259833960513	-6.70239957679294
"ARHGEF18"	0.0896435104854989	6.01351216567132	1.49259450080283	0.155668705520183	0.263124764939043	-6.89627011574682
"APPBP2"	0.0896208875917637	4.84871921687611	1.30443490832833	0.211171758165974	0.331564617998824	-6.92849648754368
"ELP5"	-0.0896138067218537	4.72649138342218	-1.17897542338772	0.256235291756226	0.383867766039243	-7.04174945240433
"RSU1"	-0.0896120040376989	6.26095859296587	-1.84314442971815	0.0845649716744153	0.163295978495275	-6.40066942823199
"AB019441.29"	-0.0896017650929242	4.14674555068023	-0.909499417846702	0.377048275905316	0.510443441110995	-7.1791930734555
"THAP5"	0.0895771816225714	2.97009756937998	0.736904872650614	0.472216239547724	0.599985261325286	-7.0123080825233
"RPS7P11"	-0.0895582375513388	3.855953205704	-1.00804629383894	0.328950355351035	0.460755490729281	-7.00816080252456
"DNAJC5B"	-0.089541952842507	1.96930462994087	-0.599026760344384	0.557831780760933	0.674775182690876	-6.83748853221873
"HAS3"	-0.0894271861861151	4.39698884744019	-1.15850703028563	0.264240819472426	0.392393649336681	-6.98691895767413
"ZNF230"	0.0894215373774037	2.01648983921084	0.636087760748165	0.534023782142022	0.654955367589161	-6.83051978451025
"PRMT6"	0.0894189949157536	3.60532543685979	0.989959472262528	0.337436181912114	0.469556703697291	-6.96901222006374
"RP3-430N8.11"	-0.0894034976039206	5.02639803689473	-1.21960310159143	0.240895919618457	0.366971518145454	-7.06176187171801
"RP11-57H14.4"	-0.0893740037339819	2.72841627881904	-0.718617025151217	0.483097634113392	0.609547386950641	-6.95215180984942
"RP11-380F14.2"	0.0893711938467892	5.43551530861869	1.50477180058323	0.152538097653771	0.258863986123206	-6.78274359706439
"PSMC3IP"	-0.0893579203757158	4.07924542879094	-1.08651069196742	0.293904309134482	0.424200138739424	-6.986487082992
"RP11-429P3.3"	-0.0893554036071742	2.53421252912389	-0.76869668908512	0.453657192345191	0.583105078565278	-6.86162107906842
"PIK3R6"	0.0893374223228278	3.42100417813155	0.905201738408706	0.379249746914475	0.512618713313431	-6.99784596139888
"RP11-1136G11.8"	-0.0893271964487961	0.585796887289284	-0.436961009041827	0.668181538184343	0.767417273726301	-6.64501874925758
"AC010761.8"	-0.0892851949306079	4.22290065785131	-1.156538316265	0.265020709187553	0.393220943980801	-6.94619338886961
"SLC7A1"	0.0892478749202263	5.8324822337547	1.57347671598695	0.135847853876457	0.23671440028499	-6.75393091700084
"AF230666.2"	-0.0892427663484994	2.55930564775865	-0.770248326590713	0.45276310153803	0.582154786780266	-6.86704179085868
"SDC2"	0.0891748271899306	8.71858184691421	2.31335144779063	0.0348389366017328	0.0805458116083179	-5.83757622886982
"FKBP1A"	-0.0891468835151237	7.65675789247993	-1.91065698023528	0.0747750833736992	0.148698171829602	-6.4459023506105
"RSU1P1"	0.0891273269600665	1.00826423960856	0.502422250901964	0.622451373565642	0.729245103798326	-6.67337206137411
"ARPC3"	-0.0891046327822762	7.31280132163628	-1.97601982308062	0.066278352916064	0.134967654840056	-6.30471002728573
"RP11-96C23.14"	0.0890970610192086	2.24715128397883	0.626481376274117	0.540140426691177	0.660138670599775	-6.89611509138034
"RP11-818F20.5"	-0.0890416159342271	6.28779246235779	-1.61449662261879	0.126641127599201	0.224257968121056	-6.75643657460869
"ITGA1"	-0.0890356501363225	4.01624411822238	-1.10047360882046	0.287966514528599	0.417831925310793	-6.95538930743856
"PHLPP1"	0.0890216391886827	3.93911517626312	1.02574883364605	0.320793139810751	0.45212251404568	-7.02227263571968
"SIGMAR1"	-0.0890170191035233	4.96036860384218	-1.33050631629798	0.202645094494916	0.321208082289955	-6.91097632823109
"PPIAL4D"	0.0889852588005122	1.44073695146462	0.581502376291232	0.569284402464681	0.6844793281559	-6.72433052004872
"TMX4"	-0.0889828533771775	5.97248176399464	-1.65812675629181	0.117439570880877	0.211455369760431	-6.64547082777632
"CTD-2540L5.5"	0.088957092654891	2.05544359708218	0.564498626250449	0.580513645312532	0.693950034505352	-6.88490718375737
"CCDC62"	-0.0889565879733555	0.651879242857721	-0.454143257636134	0.656036635546958	0.757426823140732	-6.64223522152704
"GRB14"	-0.0889118850742556	3.82503291411594	-0.965407001044392	0.349201160433809	0.482009696676953	-7.04297945821607
"ABCF3"	0.0889106367608399	5.50339682580245	1.49521579614918	0.154990317773989	0.262300374276315	-6.80865283918172
"GPR108"	0.0888673740926604	5.69361081012475	1.53582037494251	0.144793634449726	0.248397058925895	-6.78484872347413
"ATG4D"	0.0888104276212474	3.40401334379853	0.947246468223194	0.358085564676897	0.491439612938592	-6.9548128574882
"KPNA3"	0.0887919400413946	5.18011341053562	1.45286793088485	0.166256120126842	0.276787753717201	-6.80460741141774
"ANO10"	-0.0887689759701429	4.90297172665821	-1.4132869218488	0.177389614268323	0.290540980145799	-6.79102837533183
"RP11-166B2.8"	0.0887666204919455	6.10529797683147	1.77909437038961	0.0948892206325822	0.178926056868508	-6.48540785794927
"RP11-434J24.2"	0.0887597254816539	1.1386986669006	0.452384118650304	0.657275536689517	0.758562016476291	-6.72411506923571
"PRMT3"	0.0887472951467494	3.00565321723508	0.668840207523884	0.513461794977094	0.637075099354615	-7.07050452930053
"CDK3"	0.0887374108764263	2.87334804601726	0.770608620441755	0.452555648186457	0.582053179958442	-6.9606215140732
"AP3B1"	-0.0887248342724849	6.23143367009854	-1.7525151171221	0.0994897597164379	0.185651645961428	-6.53987548657549
"PSMG2"	0.0887079582399704	4.91169292920863	1.44435179102385	0.168601617066522	0.279698628927242	-6.75981795476997
"RP11-83J16.1"	-0.0886997140022427	2.82410735317409	-0.776246729744605	0.449316982348486	0.579115328682866	-6.93298386323557
"LDHAP2"	0.088690597694268	2.79300509657834	0.660356403811388	0.518744148044413	0.641921543409331	-7.01968604753722
"PRKAR1AP"	0.0886675306975042	3.35190952250395	0.863688805526015	0.400960708302523	0.532547409858757	-7.01650647713465
"RPL18"	-0.0886639831087059	6.10972710277485	-1.78583654623392	0.0937524092579313	0.177249404164156	-6.4702166416319
"RGCC"	-0.0886552241267289	8.49708290496494	-1.94308234006699	0.0704445980716058	0.14138159355927	-6.46562748849516
"EIF1AD"	-0.0886509212597399	4.20481832993244	-1.10767221305624	0.284940226696709	0.414589776514493	-6.99646829316404
"AP2B1"	0.0886426613140543	6.58116588374886	1.86687927565059	0.081000122808441	0.158110108139898	-6.4081189932627
"RP11-142L4.3"	-0.0886134583624623	3.09625166829322	-0.894674772144158	0.384678796039746	0.517503507116798	-6.90900899865991
"RP11-325L7.1"	-0.0886084678646915	1.12162897160371	-0.466968352172751	0.647035968325151	0.750228622183796	-6.71130555108789
"RP11-996F15.2"	-0.0885805879150778	4.436449919142	-1.22240244472289	0.239865707432234	0.366122723459541	-6.92266466498821
"AC017080.1"	0.088576631116815	1.55523455406743	0.549946727007911	0.590213507102744	0.701822246572911	-6.76990254560887
"MIR7847"	-0.0885705808849915	6.39773084090215	-1.4757041169319	0.160099505170282	0.269028826792653	-6.96883821861095
"LCAT"	-0.0885608531930333	1.30187314441539	-0.555329182396994	0.58661616344027	0.698804934526478	-6.70389370915419
"SELK"	0.0885533198646971	3.98824793268873	1.0941183633112	0.290658003449273	0.420642539549307	-6.96397772363101
"AHNAK2"	0.0885349470877679	3.85013294453873	0.857377759352841	0.404331984595046	0.535519529035117	-7.15907191843221
"TMEM161A"	-0.0884935027262275	3.19834575315174	-0.897210530774018	0.383366277854033	0.516239521812216	-6.93464155842703
"PSME3"	0.0884708835878891	6.19040076768565	1.6835765014755	0.112342933066969	0.204220248591666	-6.6446159442129
"OAZ3"	-0.0884258661707147	2.15260306740009	-0.685683279660942	0.503066450360327	0.627977627748023	-6.82596820176918
"SUMO2P1"	0.0884220393247084	1.4875210750412	0.579223406528058	0.570782795649954	0.685910309717867	-6.73727532638847
"RP11-856F16.2"	-0.0884167350760676	2.3973245231437	-0.716873480998896	0.484142823681509	0.610649748276762	-6.86581656544416
"ITGB1BP1"	-0.0883607760338325	7.96906512598962	-2.17932505170542	0.0451533571317206	0.0994949948828926	-6.01415211693061
"DHX9P1"	0.0883567866745958	4.19859639392004	1.00525132001032	0.330251663459822	0.462073203221553	-7.11065995128564
"RP11-192H23.7"	0.0883301904032967	6.01469523149185	1.59464302049802	0.131028461845006	0.230422668948413	-6.75156111102632
"MIR6826"	0.0882374337198275	0.939265652206783	0.463381236674556	0.649547777239097	0.752374879979856	-6.68049397612674
"COL24A1"	-0.0881979758941649	1.96523442612301	-0.606586825434019	0.552929379833777	0.67065809223962	-6.83232823948155
"BTF3"	-0.0881954820629778	5.89631484958776	-1.69588130997607	0.109948190073549	0.200928197429159	-6.5765692618944
"MPHOSPH9"	-0.0881953902374488	3.45400536282879	-0.836087232806173	0.415842110125604	0.54703559057933	-7.05947052281097
"RP11-255H23.2"	-0.0881662464175559	5.50532963373335	-1.47032798417468	0.161531612124027	0.270770787102817	-6.83583936718459
"ANKRA2"	0.0881626581922013	3.26476572164121	0.895659079889753	0.384168956271091	0.517111545690172	-6.96476912585779
"ZC2HC1C"	0.0881477077616535	1.29109264971286	0.560271678642806	0.58332273321882	0.696279421802429	-6.70265981380624
"A2M"	-0.0881266494037405	10.779480682985	-2.60049320821909	0.0197175439862244	0.0508197072597028	-5.47219600414545
"LANCL2"	0.0881227494237091	3.63321720359739	0.979511900478685	0.342407809072408	0.474767802563051	-6.98717966781349
"RP1-172N19.4"	0.0881200741493755	2.79060772698466	0.763638301019061	0.456579551842238	0.585635073268644	-6.94376072093994
"EMB"	-0.0881071369148141	3.23711522035171	-0.92262670859973	0.370377620869228	0.503971750111901	-6.92284181165077
"NDFIP2"	-0.0880876701593141	1.84748980450248	-0.576522877689615	0.572561028222287	0.68735123234292	-6.82099981289693
"BMP8A"	0.0880492947946558	1.24561342763476	0.512876768760474	0.615287709078041	0.722707297242497	-6.71853836541403
"TNPO2"	0.0880453389727451	4.79276516475468	1.26126792698583	0.225913266734811	0.349744149440222	-6.96887104673275
"SEC14L1"	-0.088026381473389	7.05024244687148	-1.58933846579156	0.132222390580652	0.231797833056365	-6.88517683410873
"MAPK7"	-0.0880167543675219	4.02527543409207	-1.06690806908617	0.302391981430154	0.433114655516903	-6.992611485518
"AKAP11"	0.0879331691828975	4.92826130753891	1.14688423247472	0.268870335966642	0.397016400205553	-7.13270993264456
"RP11-536K7.3"	0.0878842176222805	2.72320737787955	0.585997618984235	0.566334904101496	0.681946290774813	-7.04615476128625
"DCUN1D5"	0.0878659255228866	3.70189365048075	1.04953627486473	0.310062362861691	0.441472461302394	-6.93464149649353
"TMEM68"	-0.0878585856710528	3.16579853567707	-0.663554621277017	0.516749191410142	0.639977116717051	-7.1121244094025
"RP11-343C2.12"	-0.087850509792665	3.80898657227187	-1.07745616298509	0.297802750841526	0.428264364688654	-6.92442604893851
"HNRNPA1P50"	0.0878469838988554	1.56926719392957	0.596292808453595	0.55961034953734	0.676064468766925	-6.74630794991442
"RP11-745A24.2"	-0.087844123189432	0.836230844376795	-0.386571158351495	0.704342547454897	0.794846657989989	-6.69624355939318
"SLC12A3"	-0.0877978952766645	1.26918805736166	-0.50750127831892	0.618966140310461	0.726020794708768	-6.7227797109438
"ZBTB44"	0.0877859595679364	4.13352914269749	1.13544632615063	0.27348570799838	0.402230054014141	-6.95605197130288
"BUB3P1"	0.0877838752081728	1.05423790271234	0.526374247647956	0.606098324768224	0.715501483920685	-6.66900550271148
"PLXNA3"	-0.0877622075240723	5.79367436830745	-1.18269703776837	0.254799794370636	0.38223189849044	-7.25027732949839
"OSTF1P1"	0.0877467878040985	3.10877839479455	0.709237022917291	0.488736446804299	0.614658157966098	-7.07140175683548
"RP11-517O13.3"	-0.0877445221020023	2.75903375973721	-0.774812757654071	0.450139317523336	0.579916742354154	-6.91707099458628
"RP11-706O15.3"	-0.087737832277631	1.23837326769218	-0.494731212914919	0.627746708773841	0.733999797017532	-6.72184343508812
"MIR2052HG"	-0.0877234652790211	5.69604645682041	-1.57735265626192	0.134954239531965	0.235488666158405	-6.71915835636305
"EFR3B"	-0.0876680757753472	3.6050383444618	-0.848124714625966	0.409308441796295	0.540301711468014	-7.09082313625024
"CEP104"	0.0876557951710399	4.41286905855776	1.15406668839889	0.266002290523524	0.394185683776692	-7.00537636925412
"PTPN9"	-0.0876478552652191	5.25044427198301	-1.46400138685716	0.163230503162392	0.273027287164983	-6.79596582562626
"GPN1"	0.0875786679776018	4.3902187941218	1.09500956778161	0.290279454527123	0.420194734874926	-7.06540119326703
"CTD-2583A14.10"	0.0875454397964148	4.75984239264994	1.24397895494814	0.232039426427714	0.357332687652783	-6.98219530295485
"ARPC3P5"	-0.0875375484961767	3.95016753860632	-0.94728984678569	0.358064158422971	0.491439612938592	-7.09320335080266
"ZNF763"	0.0875335850729257	1.51967106763303	0.466570199983848	0.647314549481714	0.750471742746562	-6.80617554146678
"PCGF6"	-0.0875059850856705	2.06990789035475	-0.597949591588883	0.558532170393368	0.675307734295946	-6.86242126340589
"LRRC16A"	0.0875052442278266	4.09952108767741	1.17312155469207	0.258505721060029	0.386299027929653	-6.90513116436819
"PRPF19"	-0.0875047815786338	5.26422859367344	-1.36455363742433	0.19192758469105	0.308282492345942	-6.9308295878686
"PDIA5"	-0.0874724294560343	2.70420351422343	-0.750331247306474	0.464322727921935	0.593024754734455	-6.9222752684703
"ATP9B"	-0.0874682817966645	6.48964044710334	-1.73525398868042	0.102581144128646	0.190105093460145	-6.60131199451952
"LETMD1"	0.0874193642907404	4.25150974991586	1.14478119235757	0.269714508786803	0.397657168855597	-6.97521051454233
"PRH1-PRR4"	-0.0874057773853174	1.9553539275602	-0.577312247296406	0.572040948460571	0.687039208437769	-6.84695677747596
"RP11-577H5.1"	0.0873656753461445	1.08497551223587	0.46444879763879	0.648799778333756	0.751655190283583	-6.70746444598975
"WSB2"	-0.087357428630912	6.69630782787119	-1.88652572658493	0.0781513443934077	0.153712322714777	-6.38636060197374
"KLHDC8A"	0.0873556854593185	1.98146662776904	0.64969941078311	0.525423140143344	0.647441180925576	-6.81318071589953
"ETF1"	-0.0873133702654112	6.40673974503537	-1.73126760852918	0.103306910658836	0.191191352900364	-6.59673645625574
"RP11-254B13.1"	-0.0873092391775518	4.09165364779886	-0.998394166844276	0.333459779384445	0.465573413249997	-7.08041591334833
"USP40"	0.0873004616990567	4.91379673631732	1.38903329832827	0.184508474670792	0.299445698430981	-6.83384245311939
"NR2C2AP"	-0.0872614499358115	3.11658065361386	-0.806762868899272	0.432040058570817	0.562672991636381	-6.98966289786754
"RAB1C"	-0.0872572215677367	4.3664644818064	-1.10748311482126	0.285019419989311	0.414671111037081	-7.03607057927136
"IMPAD1"	-0.0872464693407862	5.65285393280874	-1.60222236273605	0.129338481099096	0.228036410867199	-6.67567888908355
"AC144449.1"	0.0872440932164209	1.03261755450126	0.491266369666188	0.630139205920816	0.736120358540742	-6.68355531284073
"SMOX"	0.0872220060746645	2.24236912647104	0.682396059010627	0.505085642858272	0.629703383581691	-6.85687591194531
"ACTG1P1"	-0.0872132224881206	2.20469447983426	-0.608806262676961	0.551494584495973	0.669541032589108	-6.88955334790168
"GMDS-AS1"	0.0871876520532213	3.41239420623583	0.859631184742631	0.403126099831531	0.534718041070033	-7.03725521406379
"SMPDL3A"	-0.0871627653896223	1.21177678541942	-0.490033265589389	0.630991704512111	0.736632849611424	-6.71844588335895
"EXOSC6"	-0.087162218211835	3.16178082973112	-0.74161932537321	0.469435336028765	0.59751807893494	-7.05247567846015
"UBE2Q1"	0.0870859626256983	5.66616211260932	1.613565418302	0.126844066681736	0.224483355708148	-6.66794796712723
"GUSBP5"	-0.087079479684518	2.6241812701747	-0.787250939309802	0.44303767432978	0.573179991164153	-6.87071259182981
"ZNF281"	0.0870711822091828	4.86036927166457	1.35588961533831	0.194610518698831	0.311491119322703	-6.8653623080191
